id,comment_pt,annotator1_moralA,annotator1_moralA_rationales,annotator1_moralB,annotator1_moralB_rationales,annotator1_moralC,annotator1_moralC_rationales,annotator2_moralA,annotator2_moralA_rationales,annotator2_moralB,annotator2_moralB_rationales,annotator2_moralC,annotator2_moralC_rationales,hate_label,annotator1_hate_rationales,annotator2_hate_rationales,summary_post,themes_post,politician_gender,politician_party,link_post,comment
2366,Atitude intolerável! Cadeia para esse deputado estúpido e imbecil! #forapsllixo,HN,Atitude intolerável; estúpido e imbecil!,FN,Cadeia para esse deputado;,0,0,FN,Cadeia para esse deputado,HN,Atitude intolerável; estúpido e imbecil,AN,#forapsllixo,1,Cadeia para esse deputado estúpido e imbecil; #forapsllixo,estúpido; imbecil;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Intolerable attitude! Jail for that stupid and imbecile congressman! #outwiththetrash
2367,Pior é que tem negros que votam nessa gente! O Brasil precisa acordar!!!,HN,Pior é que tem negros que votam nessa gente;,HP,O Brasil precisa acordar;,0,0,HN,Pior é que tem negros que votam nessa gente; O Brasil precisa acordar,0,0,0,0,1,Pior é que tem negros que votam nessa gente; O Brasil precisa acordar,votam nessa gente;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,What's worse is that there are black people who vote for these people! Brazil needs to wake up!!!
2368,"Bandido bom e bandido morto! Independente da cor! Você ainda vai ser vítima deles, aí quero ver manter a opinião. E outra, vocês são todos corruptos, logo chegará sua hora",FN,"Bandido bom e bandido morto! Independente da cor; Você ainda vai ser vítima deles, aí quero ver manter a opinião; E outra, vocês são todos corruptos, logo chegará sua hora; ",0,0,0,0,HN,"Bandido bom e bandido morto; Você ainda vai ser vítima deles, aí quero ver manter a opinião",FN,"vocês são todos corruptos, logo chegará sua hora",0,0,1,"Bandido bom e bandido morto; Você ainda vai ser vítima deles, aí quero ver manter a opinião; vocês são todos corruptos, logo chegará sua hora",Bandido bom e bandido morto; corruptos;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"The only good criminal is a dead criminal! Regardless of skin color! You'll still be a victim of them, then I want to see you stick to your opinion. And another thing, you're all corrupt, your time will come soon."
2369,"Tanto branco com alma negra. Todos deveríamos ser igual perante Deus , não é a cor da pele que nos faz diferentes e sim a cor da alma!!!! Ah essa Deus conhece bem!",HN,Tanto branco com alma negra;,FP,"Todos deveríamos ser igual perante Deus, não é a cor da pele que nos faz diferentes e sim a cor da alma!!!! ",PP,Ah essa Deus conhece bem;,PP,"Todos deveríamos ser igual perante Deus , não é a cor da pele que nos faz diferentes e sim a cor da alma",PN,Tanto branco com alma negra; essa Deus conhece bem,0,0,1,Tanto branco com alma negra,Tanto branco com alma negra;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"So many white people with black souls. We should all be equal before God; it's not skin color that makes us different, but the color of our souls! Ah, God knows that well!"
2370,"Cadeia nele, será que vão ter punição?",FN,"Cadeia nele, será que vão ter punição?; ",0,0,0,0,FN,"Cadeia nele, será que vão ter punição?",0,0,0,0,1,Cadeia nele,Cadeia nele;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,"Put him in jail, will they be punished?"
2371,É um verme racista,PN,É um verme;,HN,racista;,0,0,HN,É um verme racista,PN,É um verme,0,0,1,É um verme; racista,É um verme; racista;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,He's a racist worm.
2372,Ele fez certo...políciais não racistas!comunistas canalhas!,FP,Ele fez certo...políciais não racistas;,FN,canalhas;,AN,comunistas;,AP,políciais não racistas,AN,comunistas,FN,canalhas,1,comunistas; canalhas,canalhas; comunistas;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,He did the right thing...non-racist police officers!Scumbag communists!
2373,Coronel Tadeu??? Para mim é um bosta!!!!,PN,Para mim é um bosta;,0,0,0,0,PN,Para mim é um bosta,0,0,0,0,1,Para mim é um bosta,Para mim é um bosta;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Colonel Tadeu??? To me he's a piece of shit!!!!
2374,Racismo é crime inafiançável. Tem que tirar o mandato desse canalha.,FP,Racismo é crime inafiançável;,FN,desse canalha;,AN,Tem que tirar o mandato;,FN,Racismo é crime inafiançável; Tem que tirar o mandato desse canalha,0,0,0,0,1,Tem que tirar o mandato; canalha,desse canalha;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Racism is a non-bailable crime. This scoundrel must be removed from office.
2375,Essa é a face do brasileiro bolsonarista é racista e no gosta de dividir nada com ninguém. .onde anda a Igualdade? ??,FN,Essa é a face do brasileiro bolsonarista é racista e no gosta de dividir nada com ninguém;,FP,onde anda a Igualdade?;,0,0,FN,brasileiro bolsonarista é racista; no gosta de dividir nada com ninguém; onde anda a Igualdade?,0,0,0,0,1,bolsonarista é racista; no gosta de dividir nada com ninguém; onde anda a Igualdade?,bolsonarista é racista; no gosta de dividir nada com ninguém;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,This is the face of a Brazilian Bolsonaro supporter: racist and unwilling to share anything with anyone. Where is equality?
2376,"Ele não tem cacife para ser um representante do Povo,ele não tem capacidade intelectual de exercer cargos públicos. #ForaDeputadoTadeu",HN,Ele não tem cacife para ser um representante do Povo; ele não tem capacidade intelectual de exercer cargos públicos;,AN,#ForaDeputadoTadeu;,0,0,HN,"Ele não tem cacife para ser um representante do Povo,ele não tem capacidade intelectual de exercer cargos públicos",0,0,0,0,1,Ele não tem cacife; ele não tem capacidade intelectual; #ForaDeputadoTadeu,não tem cacife; não tem capacidade intelectual;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,He lacks the qualifications to be a representative of the people; he doesn't have the intellectual capacity to hold public office. #OutWithDeputyTadeu
2377,Tomem providências tbm contra a roubalheira que cometeram contra a nação brasileira durante 4 mandatos presidenciais,FN,Tomem providências tbm contra a roubalheira;,AN,que cometeram contra a nação brasileira durante 4 mandatos presidenciais;,0,0,FN,Tomem providências tbm contra a roubalheira que cometeram contra a nação brasileira durante 4 mandatos presidenciais,0,0,0,0,1,contra a roubalheira,contra a roubalheira;,"The post highlights a powerful speech by Benedita, in which she states that the acts of vandalism in the Brazilian Chamber of Deputies were a symbolic “slap in the face” to Black people. Her remarks frame the incident as an affront not only to democracy but also to the struggles and dignity of the Black population.",Racism and racial justice; Political protest and vandalism; Defense of democracy;,female,left,https://www.instagram.com/tv/B5EDfDPhjyf/,Take action also against the rampant corruption they committed against the Brazilian nation during four presidential terms.
